"setting","simulation","Bayesian_epsilon","Bayesian_CI_upper","Bayesian_coverage","Bayesian_power","frequentist_epsilon","frequentist_CI_upper","frequentist_coverage","frequentist_power","n_sample","n_chains","n_iterations","n_simulations","BF_alternative","timestamp","seed"
2,4,0.294619486259767,0.04,TRUE,TRUE,0.231459621642254,0.36726594681959,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,5,0.314566152926434,0.02,TRUE,TRUE,0.265960233576375,0.322467615901709,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,5,0.2541128195931,0.02,TRUE,TRUE,0.208488969208559,0.457524077679033,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,6,0.3149928195931,0.02,TRUE,TRUE,0.267293804354382,0.282849933992626,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,6,0.311846152926433,0.1,TRUE,TRUE,0.268790322742872,0.462552313798061,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,7,0.3148328195931,0.04,TRUE,TRUE,0.268790322742872,0.26599414214774,TRUE,TRUE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,7,0.2994728195931,0.02,TRUE,TRUE,0.265585194537743,0.394301071008517,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,8,0.306886152926434,0.0600000000000001,TRUE,TRUE,0.262380066332615,0.408841808451082,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,8,0.3091528195931,0.02,TRUE,TRUE,0.268790322742872,0.560811707286108,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,9,0.299926152926434,0.08,TRUE,TRUE,0.255878135453549,0.43115887343077,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,9,0.295046152926434,0.0599999999999999,TRUE,TRUE,0.268790322742872,0.512777784598021,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,10,0.314966152926433,0.02,TRUE,TRUE,0.267293804354382,0.50528709723145,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,10,0.3014728195931,0.02,TRUE,TRUE,0.260777502230051,0.491016434625339,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,11,0.313686152926434,0,FALSE,TRUE,0.262019893289113,0.427734972972114,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,11,0.2920328195931,0.02,TRUE,TRUE,0.250878135453549,0.472207740011505,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,12,0.309259486259767,0.08,TRUE,TRUE,0.268232518126986,0.564466071275766,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,12,0.292299486259767,0.1,TRUE,TRUE,0.229585175131817,0.645527332137915,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,13,0.315019486259767,0.02,TRUE,TRUE,0.268232518126986,0.311771652671505,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,13,0.302299486259767,0.02,TRUE,TRUE,0.262019893289113,0.422488290980878,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,14,0.3124328195931,0.0600000000000001,TRUE,TRUE,0.267293804354382,0.310327022762658,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,14,0.2929928195931,0.08,TRUE,TRUE,0.256108016827606,0.583334433905756,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,15,0.3149128195931,0.0600000000000001,TRUE,TRUE,0.268975364531023,0.295482539927456,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,15,0.2888328195931,0.04,TRUE,TRUE,0.190426571835817,0.532112367614254,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,16,0.314619486259767,0.04,TRUE,TRUE,0.268232518126986,0.344476183741533,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,16,0.311686152926434,0.04,TRUE,TRUE,0.267293804354382,0.382258768512454,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,17,0.3142728195931,0.08,TRUE,TRUE,0.268232518126986,0.5310601087734,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,17,0.2766728195931,0.0600000000000001,TRUE,TRUE,0.252975364531023,0.489543753990441,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,18,0.3147528195931,0.02,TRUE,TRUE,0.265960233576375,0.428006566896939,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,18,0.313499486259767,0.04,TRUE,TRUE,0.268975364531023,0.438571933125796,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,19,0.312379486259767,0.04,TRUE,TRUE,0.268790322742872,0.422751212845883,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,19,0.305686152926434,0.0600000000000001,TRUE,TRUE,0.261034125201991,0.530400597109057,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,20,0.311499486259767,0.1,TRUE,TRUE,0.26431819745158,0.374219900060105,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,20,0.3025128195931,0.08,TRUE,TRUE,0.259211468786883,0.527432121128637,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,21,0.314886152926434,0.0600000000000001,TRUE,TRUE,0.268975364531023,0.271070983362518,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,21,0.305499486259767,0.0599999999999999,TRUE,TRUE,0.265775364531023,0.47913702372689,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,22,0.3105128195931,0.1,TRUE,TRUE,0.247931457277103,0.447643100694814,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,22,0.258646152926433,0,FALSE,TRUE,0.25535007046193,0.3188814328859,FALSE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,23,0.314486152926434,0.02,TRUE,TRUE,0.268790322742872,0.379906056195537,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,23,0.290486152926434,0.0600000000000001,TRUE,TRUE,0.260800297860876,0.606868149769053,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,24,0.3121928195931,0.08,TRUE,TRUE,0.268232518126986,0.356590236861272,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,24,0.269366152926434,0.0599999999999999,TRUE,TRUE,0.23311951108048,0.525326991371814,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,25,0.313446152926434,0.04,TRUE,TRUE,0.259349338053149,0.394708226543432,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,25,0.278646152926433,0.04,TRUE,TRUE,0.225775364531023,0.474270901498653,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,26,0.314086152926433,0.0600000000000001,TRUE,TRUE,0.265960233576375,0.484885438026897,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,26,0.3070728195931,0.0600000000000001,TRUE,TRUE,0.260180988336326,0.518184567373025,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,27,0.314806152926434,0.04,TRUE,TRUE,0.267293804354382,0.351336925852716,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,27,0.3008328195931,0.08,TRUE,TRUE,0.26431819745158,0.349865906359576,FALSE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,28,0.313366152926434,0.0600000000000001,TRUE,TRUE,0.268790322742872,0.308970591727762,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,28,0.3108328195931,0.02,TRUE,TRUE,0.256153306135381,0.509758289551515,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,29,0.313579486259767,0.02,TRUE,TRUE,0.265960233576375,0.416397686624888,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,29,0.2663528195931,0.04,TRUE,TRUE,0.213722375782954,0.539966075020059,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,30,0.314486152926434,0.0600000000000001,TRUE,TRUE,0.268790322742872,0.465078031452941,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,30,0.301686152926434,0.0600000000000001,TRUE,TRUE,0.254575364531023,0.45487665978843,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,31,0.315019486259767,0.02,TRUE,TRUE,0.265960233576375,0.306755780257459,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,31,0.3092328195931,0.08,TRUE,TRUE,0.257775364531023,0.613006190827765,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,32,0.313926152926434,0.02,TRUE,TRUE,0.268790322742872,0.415094326827471,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,32,0.2628328195931,0.08,TRUE,TRUE,0.198575364531023,0.517951932926586,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,33,0.314486152926434,0.04,TRUE,TRUE,0.265960233576375,0.449016786799522,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,33,0.299046152926434,0.0599999999999999,TRUE,TRUE,0.26431819745158,0.486534912082527,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,34,0.313419486259767,0.08,TRUE,TRUE,0.268790322742872,0.482578739421787,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,34,0.305579486259767,0.0600000000000001,TRUE,TRUE,0.251375364531023,0.440087930391731,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,35,0.308246152926434,0.08,TRUE,TRUE,0.265670427731006,0.38536168826296,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,35,0.298219486259767,0.02,TRUE,TRUE,0.25535007046193,0.526542304362135,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,36,0.3149128195931,0.02,TRUE,TRUE,0.265960233576375,0.257139133022704,TRUE,TRUE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,36,0.301819486259767,0.08,TRUE,TRUE,0.257553544614122,0.619594604010641,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,37,0.313019486259767,0.0600000000000001,TRUE,TRUE,0.267293804354382,0.388024485840801,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,37,0.306779486259767,0.0600000000000001,TRUE,TRUE,0.256926514681303,0.503203105549053,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,38,0.3144328195931,0.04,TRUE,TRUE,0.259349338053149,0.35343702854529,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,38,0.281579486259767,0.04,TRUE,TRUE,0.254367245819795,0.453610056235931,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,39,0.314566152926434,0.04,TRUE,TRUE,0.265960233576375,0.47890880142937,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,39,0.261979486259767,0.02,TRUE,TRUE,0.232805787048081,0.440743741511583,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,40,0.314566152926434,0.02,TRUE,TRUE,0.268232518126986,0.471467683146144,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,40,0.230939486259767,0.02,TRUE,TRUE,0.205605492666071,0.566252077659926,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,41,0.3148328195931,0.0599999999999999,TRUE,TRUE,0.268232518126986,0.28352142355551,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,41,0.2939528195931,0.02,TRUE,TRUE,0.255969809922359,0.569367328720556,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,42,0.3139528195931,0.02,TRUE,TRUE,0.265960233576375,0.214673541847125,FALSE,TRUE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,42,0.3054728195931,0.04,TRUE,TRUE,0.268790322742872,0.372845808112981,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,43,0.3124328195931,0.04,TRUE,TRUE,0.268232518126986,0.321824154780672,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,43,0.3093128195931,0.02,TRUE,TRUE,0.262019893289113,0.452120195737749,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,44,0.3141128195931,0.0600000000000001,TRUE,TRUE,0.259349338053149,0.349740635897517,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,44,0.2995528195931,0.04,TRUE,TRUE,0.254465980702812,0.541374815388361,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,45,0.309739486259767,0.08,TRUE,TRUE,0.266622212168854,0.391635320739587,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,45,0.2954728195931,0.04,TRUE,TRUE,0.265775364531023,0.569906369637717,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,46,0.3142728195931,0.04,TRUE,TRUE,0.267293804354382,0.476711075743391,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,46,0.307019486259767,0.04,TRUE,TRUE,0.267293804354382,0.421187205708058,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,47,0.312966152926433,0.0600000000000001,TRUE,TRUE,0.268790322742872,0.31124293936615,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,47,0.306779486259767,0.02,TRUE,TRUE,0.259174938127487,0.464756485535639,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,48,0.314779486259767,0.0600000000000001,TRUE,TRUE,0.265960233576375,0.379939522171915,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,48,0.290539486259767,0.02,TRUE,TRUE,0.247298540671269,0.496259742230769,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,49,0.315046152926434,0.04,TRUE,TRUE,0.268232518126986,0.394248073457797,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,49,0.296246152926434,0.1,TRUE,TRUE,0.238341604794154,0.5441593121086,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,50,0.314166152926433,0.04,TRUE,TRUE,0.264211468786882,0.303083261208089,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
2,50,0.308459486259767,0.0600000000000001,TRUE,TRUE,0.262676161326785,0.388533447800945,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 01:43:18",129
1,1,0.314086152926433,0.02,TRUE,TRUE,0.262019893289113,0.35529095540827,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,1,0.280166152926434,0.0309999999999991,TRUE,TRUE,0.243149297101846,0.49820367702201,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,2,0.311366152926434,0.1,TRUE,TRUE,0.267293804354382,0.274946904980207,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,2,0.297766152926433,0.02,TRUE,TRUE,0.26431819745158,0.408716052244082,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,3,0.313019486259767,0.04,TRUE,TRUE,0.259349338053149,0.456965605524785,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,3,0.3057128195931,0.0600000000000001,TRUE,TRUE,0.26431819745158,0.358597734960514,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,4,0.3117928195931,0.04,TRUE,TRUE,0.268790322742872,0.348289018553322,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,4,0.2925128195931,0.04,TRUE,TRUE,0.231459621642254,0.36726594681959,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,5,0.314566152926434,0.02,TRUE,TRUE,0.265960233576375,0.322467615901709,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,5,0.250539486259767,0.0399999999999999,TRUE,TRUE,0.208488969208559,0.457524077679033,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,6,0.315046152926434,0.04,TRUE,TRUE,0.267293804354382,0.282849933992626,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,6,0.312379486259767,0.1,TRUE,TRUE,0.268790322742872,0.462552313798061,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,7,0.3149928195931,0.04,TRUE,TRUE,0.268790322742872,0.26599414214774,TRUE,TRUE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,7,0.296299486259767,0.0109999999999991,TRUE,TRUE,0.265585194537743,0.394301071008517,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,8,0.3025128195931,0.0600000000000001,TRUE,TRUE,0.262380066332615,0.408841808451082,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,8,0.310326152926434,0.04,TRUE,TRUE,0.268790322742872,0.560811707286108,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,9,0.303899486259767,0.08,TRUE,TRUE,0.255878135453549,0.43115887343077,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,9,0.2973928195931,0.0600000000000001,TRUE,TRUE,0.268790322742872,0.512777784598021,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,10,0.315019486259767,0.02,TRUE,TRUE,0.267293804354382,0.50528709723145,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,10,0.300299486259767,0.04,TRUE,TRUE,0.260777502230051,0.491016434625339,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,11,0.3140328195931,0,FALSE,TRUE,0.262019893289113,0.427734972972114,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,11,0.2949928195931,0.02,TRUE,TRUE,0.250878135453549,0.472207740011505,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,12,0.309579486259767,0.08,TRUE,TRUE,0.268232518126986,0.564466071275766,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,12,0.2929928195931,0.1,TRUE,TRUE,0.229585175131817,0.645527332137915,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,13,0.315046152926434,0.0109999999999991,TRUE,TRUE,0.268232518126986,0.311771652671505,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,13,0.3017128195931,0.02,TRUE,TRUE,0.262019893289113,0.422488290980878,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,14,0.3125928195931,0.0600000000000001,TRUE,TRUE,0.267293804354382,0.310327022762658,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,14,0.292086152926433,0.08,TRUE,TRUE,0.256108016827606,0.583334433905756,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,15,0.314806152926434,0.0600000000000001,TRUE,TRUE,0.268975364531023,0.295482539927456,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,15,0.287046152926434,0.0309999999999991,TRUE,TRUE,0.190426571835817,0.532112367614254,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,16,0.314139486259767,0.04,TRUE,TRUE,0.268232518126986,0.344476183741533,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,16,0.311979486259767,0.04,TRUE,TRUE,0.267293804354382,0.382258768512454,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,17,0.314539486259767,0.08,TRUE,TRUE,0.268232518126986,0.5310601087734,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,17,0.280006152926433,0.08,TRUE,TRUE,0.252975364531023,0.489543753990441,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,18,0.314699486259767,0.02,TRUE,TRUE,0.265960233576375,0.428006566896939,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,18,0.313926152926434,0.04,TRUE,TRUE,0.268975364531023,0.438571933125796,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,19,0.313259486259767,0.04,TRUE,TRUE,0.268790322742872,0.422751212845883,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,19,0.3053128195931,0.0600000000000001,TRUE,TRUE,0.261034125201991,0.530400597109057,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,20,0.312139486259767,0.08,TRUE,TRUE,0.26431819745158,0.374219900060105,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,20,0.303019486259767,0.0600000000000001,TRUE,TRUE,0.259211468786883,0.527432121128637,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,21,0.3145128195931,0.0600000000000001,TRUE,TRUE,0.268975364531023,0.271070983362518,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,21,0.305019486259767,0.04,TRUE,TRUE,0.265775364531023,0.47913702372689,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,22,0.311419486259767,0.1,TRUE,TRUE,0.247931457277103,0.447643100694814,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,22,0.261286152926434,0,FALSE,TRUE,0.25535007046193,0.3188814328859,FALSE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,23,0.3143528195931,0.02,TRUE,TRUE,0.268790322742872,0.379906056195537,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,23,0.2903528195931,0.0600000000000001,TRUE,TRUE,0.260800297860876,0.606868149769053,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,24,0.312966152926433,0.08,TRUE,TRUE,0.268232518126986,0.356590236861272,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,24,0.270966152926433,0.0599999999999999,TRUE,TRUE,0.23311951108048,0.525326991371814,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,25,0.311899486259767,0.04,TRUE,TRUE,0.259349338053149,0.394708226543432,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,25,0.281179486259767,0.04,TRUE,TRUE,0.225775364531023,0.474270901498653,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,26,0.314139486259767,0.0600000000000001,TRUE,TRUE,0.265960233576375,0.484885438026897,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,26,0.3051528195931,0.0600000000000001,TRUE,TRUE,0.260180988336326,0.518184567373025,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,27,0.314246152926434,0.04,TRUE,TRUE,0.267293804354382,0.351336925852716,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,27,0.303339486259767,0.08,TRUE,TRUE,0.26431819745158,0.349865906359576,FALSE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,28,0.313766152926434,0.0600000000000001,TRUE,TRUE,0.268790322742872,0.308970591727762,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,28,0.311179486259767,0.02,TRUE,TRUE,0.256153306135381,0.509758289551515,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,29,0.313579486259767,0.02,TRUE,TRUE,0.265960233576375,0.416397686624888,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,29,0.2684328195931,0.04,TRUE,TRUE,0.213722375782954,0.539966075020059,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,30,0.314086152926433,0.0600000000000001,TRUE,TRUE,0.268790322742872,0.465078031452941,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,30,0.301899486259767,0.0600000000000001,TRUE,TRUE,0.254575364531023,0.45487665978843,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,31,0.314939486259767,0.02,TRUE,TRUE,0.265960233576375,0.306755780257459,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,31,0.3059528195931,0.0600000000000001,TRUE,TRUE,0.257775364531023,0.613006190827765,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,32,0.3135528195931,0.02,TRUE,TRUE,0.268790322742872,0.415094326827471,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,32,0.260886152926433,0.08,TRUE,TRUE,0.198575364531023,0.517951932926586,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,33,0.314566152926434,0.02,TRUE,TRUE,0.265960233576375,0.449016786799522,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,33,0.300299486259767,0.04,TRUE,TRUE,0.26431819745158,0.486534912082527,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,34,0.313446152926434,0.08,TRUE,TRUE,0.268790322742872,0.482578739421787,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,34,0.303206152926433,0.04,TRUE,TRUE,0.251375364531023,0.440087930391731,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,35,0.309739486259767,0.1,TRUE,TRUE,0.265670427731006,0.38536168826296,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,35,0.3013928195931,0.02,TRUE,TRUE,0.25535007046193,0.526542304362135,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,36,0.3149128195931,0.04,TRUE,TRUE,0.265960233576375,0.257139133022704,TRUE,TRUE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,36,0.2992328195931,0.08,TRUE,TRUE,0.257553544614122,0.619594604010641,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,37,0.3125928195931,0.0600000000000001,TRUE,TRUE,0.267293804354382,0.388024485840801,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,37,0.3065928195931,0.0600000000000001,TRUE,TRUE,0.256926514681303,0.503203105549053,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,38,0.314646152926433,0.04,TRUE,TRUE,0.259349338053149,0.35343702854529,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,38,0.2790728195931,0.04,TRUE,TRUE,0.254367245819795,0.453610056235931,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,39,0.314859486259767,0.04,TRUE,TRUE,0.265960233576375,0.47890880142937,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
2,39,0.2709128195931,0.02,TRUE,TRUE,0.232805787048081,0.440743741511583,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
1,40,0.314726152926433,0.02,TRUE,TRUE,0.268232518126986,0.471467683146144,TRUE,FALSE,50,2,500,50,"greater","2026-04-29 02:25:27",130
